enrollment_id,student_id,course_id,unit_code,semester,year_level,class_level,grade,gpa,credits,status
ENR_004940,100956,BIT311,BIT311,Spring 2026,3,BCOM3.2,58.5,2.34,3,Enrolled
ENR_004941,100957,ACC202,ACC202,Spring 2026,2,BFS2.2,83.2,3.33,4,Enrolled
ENR_004942,100957,MKT202,MKT202,Spring 2026,2,BFS2.2,80.1,3.2,3,Enrolled
ENR_004943,100957,BIT214,BIT214,Spring 2026,2,BFS2.2,86.9,3.47,3,Enrolled
ENR_004944,100957,BIT215,BIT215,Spring 2026,2,BFS2.2,44.9,1.8,3,Enrolled
ENR_004945,100957,ENT201,ENT201,Spring 2026,2,BFS2.2,72.7,2.91,3,Enrolled
ENR_004946,100957,BUS202,BUS202,Spring 2026,2,BFS2.2,45.1,1.8,3,Enrolled
ENR_004947,100957,FIN202,FIN202,Spring 2026,2,BFS2.2,92.6,3.71,4,Enrolled
ENR_004948,100958,BUS301,BUS301,Spring 2026,3,BSCM3.2,61.2,2.45,3,Enrolled
ENR_004949,100958,BIT314,BIT314,Spring 2026,3,BSCM3.2,87.8,3.51,3,Enrolled
ENR_004950,100958,BIT312,BIT312,Spring 2026,3,BSCM3.2,84.8,3.39,4,Enrolled
ENR_004951,100958,MKT302,MKT302,Spring 2026,3,BSCM3.2,74.3,2.97,3,Enrolled
ENR_004952,100958,FIN302,FIN302,Spring 2026,3,BSCM3.2,72.6,2.91,3,Enrolled
ENR_004953,100959,FIN202,FIN202,Spring 2026,2,BFS2.2,65.9,2.64,4,Enrolled
ENR_004954,100959,BIT212,BIT212,Spring 2026,2,BFS2.2,89.8,3.59,4,Enrolled
ENR_004955,100959,BIT215,BIT215,Spring 2026,2,BFS2.2,46.0,1.84,3,Enrolled
ENR_004956,100959,BIT214,BIT214,Spring 2026,2,BFS2.2,71.8,2.87,3,Enrolled
ENR_004957,100959,ACC202,ACC202,Spring 2026,2,BFS2.2,67.7,2.71,4,Enrolled
ENR_004958,100959,BIT213,BIT213,Spring 2026,2,BFS2.2,71.4,2.86,3,Enrolled
ENR_004959,100960,OMG201,OMG201,Spring 2026,2,BCOM2.1,55.6,2.22,3,Enrolled
ENR_004960,100960,ACC201,ACC201,Spring 2026,2,BCOM2.1,60.6,2.43,4,Enrolled
ENR_004961,100960,HRM201,HRM201,Spring 2026,2,BCOM2.1,85.8,3.43,3,Enrolled
ENR_004962,100960,BUS201,BUS201,Spring 2026,2,BCOM2.1,77.8,3.11,3,Enrolled
ENR_004963,100960,FIN201,FIN201,Spring 2026,2,BCOM2.1,89.8,3.59,4,Enrolled
ENR_004964,100960,MKT201,MKT201,Spring 2026,2,BCOM2.1,93.9,3.76,3,Enrolled
ENR_004965,100961,BUS101,BUS101,Spring 2026,1,BFS1.1,67.5,2.7,3,Enrolled
ENR_004966,100961,MAT111,MAT111,Spring 2026,1,BFS1.1,71.8,2.87,3,Enrolled
ENR_004967,100961,COM111,COM111,Spring 2026,1,BFS1.1,80.7,3.23,3,Enrolled
ENR_004968,100961,MGT101,MGT101,Spring 2026,1,BFS1.1,93.8,3.75,3,Enrolled
ENR_004969,100961,ECO101,ECO101,Spring 2026,1,BFS1.1,89.5,3.58,3,Enrolled
ENR_004970,100961,ACC101,ACC101,Spring 2026,1,BFS1.1,87.7,3.51,4,Enrolled
ENR_004971,100962,BIT112,BIT112,Spring 2026,1,BCOM1.2,84.8,3.39,4,Enrolled
ENR_004972,100962,COM112,COM112,Spring 2026,1,BCOM1.2,94.0,3.76,3,Enrolled
ENR_004973,100962,BUS102,BUS102,Spring 2026,1,BCOM1.2,90.8,3.63,3,Enrolled
ENR_004974,100962,ACC102,ACC102,Spring 2026,1,BCOM1.2,48.8,1.95,4,Enrolled
ENR_004975,100962,ECO102,ECO102,Spring 2026,1,BCOM1.2,42.1,1.68,3,Enrolled
ENR_004976,100962,BIT116,BIT116,Spring 2026,1,BCOM1.2,72.5,2.9,3,Enrolled
ENR_004977,100962,BIT114,BIT114,Spring 2026,1,BCOM1.2,90.8,3.63,3,Enrolled
ENR_004978,100963,BIT212,BIT212,Spring 2026,2,BCOM2.2,81.6,3.27,4,Enrolled
ENR_004979,100963,BIT211,BIT211,Spring 2026,2,BCOM2.2,58.5,2.34,4,Enrolled
ENR_004980,100963,BIT214,BIT214,Spring 2026,2,BCOM2.2,85.9,3.44,3,Enrolled
ENR_004981,100963,ACC202,ACC202,Spring 2026,2,BCOM2.2,50.0,2.0,4,Enrolled
ENR_004982,100963,ENT201,ENT201,Spring 2026,2,BCOM2.2,61.7,2.47,3,Enrolled
ENR_004983,100963,BIT215,BIT215,Spring 2026,2,BCOM2.2,82.3,3.29,3,Enrolled
ENR_004984,100963,MKT202,MKT202,Spring 2026,2,BCOM2.2,71.2,2.85,3,Enrolled
ENR_004985,100964,BUS401,BUS401,Spring 2026,4,BFS4.1,80.0,3.2,3,Enrolled
ENR_004986,100964,BUS411,BUS411,Spring 2026,4,BFS4.1,86.3,3.45,4,Enrolled
ENR_004987,100964,MGT401,MGT401,Spring 2026,4,BFS4.1,77.3,3.09,3,Enrolled
ENR_004988,100964,STR401,STR401,Spring 2026,4,BFS4.1,87.2,3.49,3,Enrolled
ENR_004989,100965,ECO101,ECO101,Spring 2026,1,BSCM1.1,75.4,3.02,3,Enrolled
ENR_004990,100965,ACC101,ACC101,Spring 2026,1,BSCM1.1,86.9,3.48,4,Enrolled
ENR_004991,100965,MAT111,MAT111,Spring 2026,1,BSCM1.1,60.7,2.43,3,Enrolled
ENR_004992,100965,MGT101,MGT101,Spring 2026,1,BSCM1.1,43.6,1.74,3,Enrolled
ENR_004993,100965,BUS101,BUS101,Spring 2026,1,BSCM1.1,70.1,2.8,3,Enrolled
ENR_004994,100965,COM111,COM111,Spring 2026,1,BSCM1.1,49.7,1.99,3,Enrolled
ENR_004995,100966,MGT401,MGT401,Spring 2026,4,BSCM4.1,82.5,3.3,3,Enrolled
ENR_004996,100966,STR401,STR401,Spring 2026,4,BSCM4.1,56.5,2.26,3,Enrolled
ENR_004997,100966,BIT403,BIT403,Spring 2026,4,BSCM4.1,48.8,1.95,4,Enrolled
ENR_004998,100966,BIT404,BIT404,Spring 2026,4,BSCM4.1,72.9,2.92,3,Enrolled
ENR_004999,100966,BIT401,BIT401,Spring 2026,4,BSCM4.1,63.4,2.54,4,Enrolled
ENR_005000,100967,BUS412,BUS412,Spring 2026,4,BFS4.2,53.6,2.14,4,Enrolled
ENR_005001,100967,BIT411,BIT411,Spring 2026,4,BFS4.2,72.4,2.9,4,Enrolled
ENR_005002,100967,MKT401,MKT401,Spring 2026,4,BFS4.2,56.8,2.27,3,Enrolled
ENR_005003,100967,BIT412,BIT412,Spring 2026,4,BFS4.2,31.9,1.28,3,Enrolled
ENR_005004,100968,BIT206,BIT206,Spring 2026,2,BFS2.1,48.3,1.93,3,Enrolled
ENR_005005,100968,FIN201,FIN201,Spring 2026,2,BFS2.1,89.7,3.59,4,Enrolled
ENR_005006,100968,BUS201,BUS201,Spring 2026,2,BFS2.1,56.7,2.27,3,Enrolled
ENR_005007,100968,BIT205,BIT205,Spring 2026,2,BFS2.1,68.7,2.75,3,Enrolled
ENR_005008,100968,BIT203,BIT203,Spring 2026,2,BFS2.1,83.0,3.32,3,Enrolled
ENR_005009,100968,MKT201,MKT201,Spring 2026,2,BFS2.1,71.6,2.86,3,Enrolled
ENR_005010,100968,BIT204,BIT204,Spring 2026,2,BFS2.1,56.6,2.27,3,Enrolled
ENR_005011,100969,LAW102,LAW102,Spring 2026,1,BFS1.1,72.0,2.88,3,Enrolled
ENR_005012,100969,BIT105,BIT105,Spring 2026,1,BFS1.1,66.7,2.67,3,Enrolled
ENR_005013,100969,BIT103,BIT103,Spring 2026,1,BFS1.1,90.9,3.64,3,Enrolled
ENR_005014,100969,PSY101,PSY101,Spring 2026,1,BFS1.1,88.6,3.54,3,Enrolled
ENR_005015,100969,BUS101,BUS101,Spring 2026,1,BFS1.1,84.2,3.37,3,Enrolled
ENR_005016,100969,BIT102,BIT102,Spring 2026,1,BFS1.1,73.4,2.94,3,Enrolled
ENR_005017,100969,COM101,COM101,Spring 2026,1,BFS1.1,44.8,1.79,3,Enrolled
ENR_005018,100970,ACC102,ACC102,Spring 2026,1,BSCM1.2,79.7,3.19,4,Enrolled
ENR_005019,100970,BUS102,BUS102,Spring 2026,1,BSCM1.2,73.6,2.95,3,Enrolled
ENR_005020,100970,LAW111,LAW111,Spring 2026,1,BSCM1.2,91.9,3.67,3,Enrolled
ENR_005021,100970,ECO102,ECO102,Spring 2026,1,BSCM1.2,89.6,3.58,3,Enrolled
ENR_005022,100970,MAT112,MAT112,Spring 2026,1,BSCM1.2,58.8,2.35,3,Enrolled
ENR_005023,100970,COM112,COM112,Spring 2026,1,BSCM1.2,90.4,3.61,3,Enrolled
ENR_005024,100971,FIN201,FIN201,Spring 2026,2,BSCM2.1,70.9,2.84,4,Enrolled
ENR_005025,100971,BIT203,BIT203,Spring 2026,2,BSCM2.1,76.9,3.08,3,Enrolled
ENR_005026,100971,BIT201,BIT201,Spring 2026,2,BSCM2.1,68.5,2.74,4,Enrolled
ENR_005027,100971,ACC201,ACC201,Spring 2026,2,BSCM2.1,83.0,3.32,4,Enrolled
ENR_005028,100971,OMG201,OMG201,Spring 2026,2,BSCM2.1,33.5,1.34,3,Enrolled
ENR_005029,100971,BIT205,BIT205,Spring 2026,2,BSCM2.1,90.0,3.6,3,Enrolled
ENR_005030,100971,BUS201,BUS201,Spring 2026,2,BSCM2.1,71.3,2.85,3,Enrolled
ENR_005031,100972,BIT205,BIT205,Spring 2026,2,BSCM2.1,45.4,1.82,3,Enrolled
ENR_005032,100972,BIT202,BIT202,Spring 2026,2,BSCM2.1,30.0,1.2,4,Enrolled
ENR_005033,100972,HRM201,HRM201,Spring 2026,2,BSCM2.1,37.4,1.49,3,Enrolled
ENR_005034,100972,ACC201,ACC201,Spring 2026,2,BSCM2.1,46.3,1.85,4,Enrolled
ENR_005035,100972,BIT204,BIT204,Spring 2026,2,BSCM2.1,75.4,3.02,3,Enrolled
ENR_005036,100972,FIN201,FIN201,Spring 2026,2,BSCM2.1,34.5,1.38,4,Enrolled
ENR_005037,100972,BIT203,BIT203,Spring 2026,2,BSCM2.1,81.6,3.26,3,Enrolled
ENR_005038,100973,BUS411,BUS411,Spring 2026,4,BCOM4.1,81.1,3.24,4,Enrolled
ENR_005039,100973,BUS401,BUS401,Spring 2026,4,BCOM4.1,51.1,2.04,3,Enrolled
ENR_005040,100973,STR401,STR401,Spring 2026,4,BCOM4.1,33.8,1.35,3,Enrolled
ENR_005041,100973,MGT401,MGT401,Spring 2026,4,BCOM4.1,80.0,3.2,3,Enrolled
ENR_005042,100974,BIT312,BIT312,Spring 2026,3,BFS3.2,85.9,3.44,4,Enrolled
ENR_005043,100974,BIT311,BIT311,Spring 2026,3,BFS3.2,72.6,2.91,3,Enrolled
ENR_005044,100974,FIN302,FIN302,Spring 2026,3,BFS3.2,81.2,3.25,3,Enrolled
ENR_005045,100974,ACC302,ACC302,Spring 2026,3,BFS3.2,66.8,2.67,4,Enrolled
ENR_005046,100974,MKT302,MKT302,Spring 2026,3,BFS3.2,77.7,3.11,3,Enrolled
ENR_005047,100975,ENT201,ENT201,Spring 2026,2,BCOM2.2,88.6,3.55,3,Enrolled
ENR_005048,100975,MKT202,MKT202,Spring 2026,2,BCOM2.2,82.5,3.3,3,Enrolled
ENR_005049,100975,BIT211,BIT211,Spring 2026,2,BCOM2.2,71.5,2.86,4,Enrolled
ENR_005050,100975,BIT215,BIT215,Spring 2026,2,BCOM2.2,52.5,2.1,3,Enrolled
ENR_005051,100975,ACC202,ACC202,Spring 2026,2,BCOM2.2,75.8,3.03,4,Enrolled
ENR_005052,100975,FIN202,FIN202,Spring 2026,2,BCOM2.2,92.9,3.71,4,Enrolled
ENR_005053,100976,BUS412,BUS412,Spring 2026,4,BSCM4.2,81.2,3.25,4,Enrolled
ENR_005054,100976,BIT411,BIT411,Spring 2026,4,BSCM4.2,57.6,2.3,4,Enrolled
ENR_005055,100976,BIT412,BIT412,Spring 2026,4,BSCM4.2,85.8,3.43,3,Enrolled
ENR_005056,100976,MKT401,MKT401,Spring 2026,4,BSCM4.2,47.7,1.91,3,Enrolled
ENR_005057,100977,MKT301,MKT301,Spring 2026,3,BSCM3.1,37.8,1.51,3,Enrolled
ENR_005058,100977,BIT301,BIT301,Spring 2026,3,BSCM3.1,71.8,2.87,3,Enrolled
ENR_005059,100977,BIT303,BIT303,Spring 2026,3,BSCM3.1,31.0,1.24,4,Enrolled
ENR_005060,100977,BIT304,BIT304,Spring 2026,3,BSCM3.1,62.4,2.5,3,Enrolled
ENR_005061,100977,ACC301,ACC301,Spring 2026,3,BSCM3.1,37.4,1.5,4,Enrolled
ENR_005062,100977,BIT302,BIT302,Spring 2026,3,BSCM3.1,38.2,1.53,3,Enrolled
ENR_005063,100978,BUS101,BUS101,Spring 2026,1,BCOM1.1,54.3,2.17,3,Enrolled
ENR_005064,100978,MGT101,MGT101,Spring 2026,1,BCOM1.1,91.2,3.65,3,Enrolled
ENR_005065,100978,COM111,COM111,Spring 2026,1,BCOM1.1,68.6,2.75,3,Enrolled
ENR_005066,100978,ECO101,ECO101,Spring 2026,1,BCOM1.1,81.5,3.26,3,Enrolled
ENR_005067,100978,MAT111,MAT111,Spring 2026,1,BCOM1.1,36.1,1.45,3,Enrolled
ENR_005068,100978,ACC101,ACC101,Spring 2026,1,BCOM1.1,64.5,2.58,4,Enrolled
ENR_005069,100979,ECO101,ECO101,Spring 2026,1,BCOM1.1,76.4,3.05,3,Enrolled
ENR_005070,100979,MGT101,MGT101,Spring 2026,1,BCOM1.1,88.7,3.55,3,Enrolled
ENR_005071,100979,MAT111,MAT111,Spring 2026,1,BCOM1.1,91.1,3.64,3,Enrolled
ENR_005072,100979,ACC101,ACC101,Spring 2026,1,BCOM1.1,91.2,3.65,4,Enrolled
ENR_005073,100979,COM111,COM111,Spring 2026,1,BCOM1.1,57.2,2.29,3,Enrolled
ENR_005074,100979,BUS101,BUS101,Spring 2026,1,BCOM1.1,57.6,2.3,3,Enrolled
ENR_005075,100980,COM112,COM112,Spring 2026,1,BSCM1.2,61.4,2.46,3,Enrolled
ENR_005076,100980,BIT112,BIT112,Spring 2026,1,BSCM1.2,88.9,3.56,4,Enrolled
ENR_005077,100980,STA102,STA102,Spring 2026,1,BSCM1.2,77.2,3.09,4,Enrolled
ENR_005078,100980,BIT111,BIT111,Spring 2026,1,BSCM1.2,77.6,3.11,4,Enrolled
ENR_005079,100980,BIT115,BIT115,Spring 2026,1,BSCM1.2,90.0,3.6,3,Enrolled
ENR_005080,100980,ACC102,ACC102,Spring 2026,1,BSCM1.2,47.2,1.89,4,Enrolled
ENR_005081,100980,MAT112,MAT112,Spring 2026,1,BSCM1.2,76.9,3.08,3,Enrolled
ENR_005082,100981,BUS411,BUS411,Spring 2026,4,BCOM4.1,88.2,3.53,4,Enrolled
ENR_005083,100981,STR401,STR401,Spring 2026,4,BCOM4.1,57.3,2.29,3,Enrolled
ENR_005084,100981,MGT401,MGT401,Spring 2026,4,BCOM4.1,77.5,3.1,3,Enrolled
ENR_005085,100981,BUS401,BUS401,Spring 2026,4,BCOM4.1,78.2,3.13,3,Enrolled
ENR_005086,100982,ECO101,ECO101,Spring 2026,1,BFS1.1,92.5,3.7,3,Enrolled
ENR_005087,100982,ACC101,ACC101,Spring 2026,1,BFS1.1,94.8,3.79,4,Enrolled
ENR_005088,100982,BIT105,BIT105,Spring 2026,1,BFS1.1,94.5,3.78,3,Enrolled
ENR_005089,100982,LAW101,LAW101,Spring 2026,1,BFS1.1,76.2,3.05,3,Enrolled
ENR_005090,100982,MGT101,MGT101,Spring 2026,1,BFS1.1,60.0,2.4,3,Enrolled
ENR_005091,100982,PSY101,PSY101,Spring 2026,1,BFS1.1,78.7,3.15,3,Enrolled
ENR_005092,100982,MAT101,MAT101,Spring 2026,1,BFS1.1,90.2,3.61,4,Enrolled
ENR_005093,100984,BUS102,BUS102,Spring 2026,1,BSCM1.2,62.9,2.51,3,Enrolled
ENR_005094,100984,MAT112,MAT112,Spring 2026,1,BSCM1.2,49.1,1.97,3,Enrolled
ENR_005095,100984,ACC102,ACC102,Spring 2026,1,BSCM1.2,66.6,2.66,4,Enrolled
ENR_005096,100984,LAW111,LAW111,Spring 2026,1,BSCM1.2,77.6,3.1,3,Enrolled
ENR_005097,100984,ECO102,ECO102,Spring 2026,1,BSCM1.2,33.7,1.35,3,Enrolled
ENR_005098,100984,COM112,COM112,Spring 2026,1,BSCM1.2,89.7,3.59,3,Enrolled
ENR_005099,100985,BUS411,BUS411,Spring 2026,4,BFS4.1,64.2,2.57,4,Enrolled
ENR_005100,100985,BUS401,BUS401,Spring 2026,4,BFS4.1,75.0,3.0,3,Enrolled
ENR_005101,100985,MGT401,MGT401,Spring 2026,4,BFS4.1,62.0,2.48,3,Enrolled
ENR_005102,100985,STR401,STR401,Spring 2026,4,BFS4.1,89.8,3.59,3,Enrolled
ENR_005103,100986,BIT411,BIT411,Spring 2026,4,BFS4.2,46.8,1.87,4,Enrolled
ENR_005104,100986,BUS412,BUS412,Spring 2026,4,BFS4.2,70.2,2.81,4,Enrolled
ENR_005105,100986,BIT412,BIT412,Spring 2026,4,BFS4.2,51.9,2.08,3,Enrolled
ENR_005106,100986,MKT401,MKT401,Spring 2026,4,BFS4.2,72.0,2.88,3,Enrolled
ENR_005107,100987,BIT115,BIT115,Spring 2026,1,BFS1.2,56.6,2.26,3,Enrolled
ENR_005108,100987,ECO102,ECO102,Spring 2026,1,BFS1.2,73.8,2.95,3,Enrolled
ENR_005109,100987,COM112,COM112,Spring 2026,1,BFS1.2,76.1,3.04,3,Enrolled
ENR_005110,100987,STA102,STA102,Spring 2026,1,BFS1.2,83.7,3.35,4,Enrolled
ENR_005111,100987,BIT114,BIT114,Spring 2026,1,BFS1.2,83.6,3.35,3,Enrolled
ENR_005112,100987,MAT112,MAT112,Spring 2026,1,BFS1.2,53.0,2.12,3,Enrolled
ENR_005113,100987,BIT116,BIT116,Spring 2026,1,BFS1.2,84.4,3.38,3,Enrolled
ENR_005114,100988,BUS101,BUS101,Spring 2026,1,BCOM1.1,92.5,3.7,3,Enrolled
ENR_005115,100988,MGT101,MGT101,Spring 2026,1,BCOM1.1,85.9,3.44,3,Enrolled
ENR_005116,100988,ECO101,ECO101,Spring 2026,1,BCOM1.1,92.2,3.69,3,Enrolled
ENR_005117,100988,COM111,COM111,Spring 2026,1,BCOM1.1,64.1,2.56,3,Enrolled
ENR_005118,100988,ACC101,ACC101,Spring 2026,1,BCOM1.1,57.1,2.28,4,Enrolled
ENR_005119,100988,MAT111,MAT111,Spring 2026,1,BCOM1.1,39.3,1.57,3,Enrolled
ENR_005120,100989,HRM201,HRM201,Spring 2026,2,BCOM2.1,85.1,3.4,3,Enrolled
ENR_005121,100989,FIN201,FIN201,Spring 2026,2,BCOM2.1,55.9,2.24,4,Enrolled
ENR_005122,100989,MKT201,MKT201,Spring 2026,2,BCOM2.1,91.4,3.65,3,Enrolled
ENR_005123,100989,BUS201,BUS201,Spring 2026,2,BCOM2.1,70.4,2.82,3,Enrolled
ENR_005124,100989,ACC201,ACC201,Spring 2026,2,BCOM2.1,82.2,3.29,4,Enrolled
ENR_005125,100989,OMG201,OMG201,Spring 2026,2,BCOM2.1,70.4,2.81,3,Enrolled
ENR_005126,100990,BIT403,BIT403,Spring 2026,4,BCOM4.1,84.1,3.37,4,Enrolled
ENR_005127,100990,MGT401,MGT401,Spring 2026,4,BCOM4.1,86.1,3.44,3,Enrolled
ENR_005128,100990,BIT404,BIT404,Spring 2026,4,BCOM4.1,83.8,3.35,3,Enrolled
ENR_005129,100990,BUS411,BUS411,Spring 2026,4,BCOM4.1,62.9,2.52,4,Enrolled
ENR_005130,100990,BUS401,BUS401,Spring 2026,4,BCOM4.1,74.9,3.0,3,Enrolled
ENR_005131,100991,ACC102,ACC102,Spring 2026,1,BSCM1.2,50.2,2.01,4,Enrolled
ENR_005132,100991,LAW111,LAW111,Spring 2026,1,BSCM1.2,75.7,3.03,3,Enrolled
ENR_005133,100991,MAT112,MAT112,Spring 2026,1,BSCM1.2,72.2,2.89,3,Enrolled
ENR_005134,100991,COM112,COM112,Spring 2026,1,BSCM1.2,88.7,3.55,3,Enrolled
ENR_005135,100991,BUS102,BUS102,Spring 2026,1,BSCM1.2,75.7,3.03,3,Enrolled
ENR_005136,100991,ECO102,ECO102,Spring 2026,1,BSCM1.2,91.6,3.66,3,Enrolled
ENR_005137,100992,MKT301,MKT301,Spring 2026,3,BSCM3.1,36.9,1.48,3,Enrolled
ENR_005138,100992,BIT303,BIT303,Spring 2026,3,BSCM3.1,94.4,3.78,4,Enrolled
ENR_005139,100992,ACC301,ACC301,Spring 2026,3,BSCM3.1,88.0,3.52,4,Enrolled
ENR_005140,100992,SCM301,SCM301,Spring 2026,3,BSCM3.1,84.8,3.39,3,Enrolled
ENR_005141,100992,BIT301,BIT301,Spring 2026,3,BSCM3.1,79.4,3.18,3,Enrolled
ENR_005142,100992,BIT305,BIT305,Spring 2026,3,BSCM3.1,36.4,1.46,3,Enrolled
ENR_005143,100993,ENT201,ENT201,Spring 2026,2,BCOM2.2,37.0,1.48,3,Enrolled
ENR_005144,100993,BIT214,BIT214,Spring 2026,2,BCOM2.2,88.3,3.53,3,Enrolled
ENR_005145,100993,BIT213,BIT213,Spring 2026,2,BCOM2.2,65.9,2.64,3,Enrolled
ENR_005146,100993,BIT212,BIT212,Spring 2026,2,BCOM2.2,31.6,1.26,4,Enrolled
ENR_005147,100993,BIT211,BIT211,Spring 2026,2,BCOM2.2,87.7,3.51,4,Enrolled
ENR_005148,100993,ACC202,ACC202,Spring 2026,2,BCOM2.2,83.5,3.34,4,Enrolled
ENR_005149,100993,MKT202,MKT202,Spring 2026,2,BCOM2.2,77.8,3.11,3,Enrolled
ENR_005150,100996,ACC101,ACC101,Spring 2026,1,BCOM1.1,38.9,1.56,4,Enrolled
ENR_005151,100996,BUS101,BUS101,Spring 2026,1,BCOM1.1,81.9,3.27,3,Enrolled
ENR_005152,100996,MAT111,MAT111,Spring 2026,1,BCOM1.1,89.8,3.59,3,Enrolled
ENR_005153,100996,ECO101,ECO101,Spring 2026,1,BCOM1.1,91.9,3.68,3,Enrolled
ENR_005154,100996,COM111,COM111,Spring 2026,1,BCOM1.1,82.7,3.31,3,Enrolled
ENR_005155,100996,MGT101,MGT101,Spring 2026,1,BCOM1.1,90.0,3.6,3,Enrolled
ENR_005156,100997,BUS411,BUS411,Spring 2026,4,BSCM4.1,78.3,3.13,4,Enrolled
ENR_005157,100997,STR401,STR401,Spring 2026,4,BSCM4.1,92.8,3.71,3,Enrolled
ENR_005158,100997,MGT401,MGT401,Spring 2026,4,BSCM4.1,84.7,3.39,3,Enrolled
ENR_005159,100997,BUS401,BUS401,Spring 2026,4,BSCM4.1,93.1,3.73,3,Enrolled
ENR_005160,100999,MGT301,MGT301,Spring 2026,3,BSCM3.1,87.3,3.49,3,Enrolled
ENR_005161,100999,ACC301,ACC301,Spring 2026,3,BSCM3.1,86.3,3.45,4,Enrolled
ENR_005162,100999,FIN301,FIN301,Spring 2026,3,BSCM3.1,73.1,2.92,3,Enrolled
ENR_005163,100999,MKT301,MKT301,Spring 2026,3,BSCM3.1,77.5,3.1,3,Enrolled
ENR_005164,100999,SCM301,SCM301,Spring 2026,3,BSCM3.1,80.0,3.2,3,Enrolled
ENR_005165,101002,MAT112,MAT112,Spring 2026,1,BCOM1.2,67.6,2.7,3,Enrolled
ENR_005166,101002,LAW111,LAW111,Spring 2026,1,BCOM1.2,78.0,3.12,3,Enrolled
ENR_005167,101002,BUS102,BUS102,Spring 2026,1,BCOM1.2,75.2,3.01,3,Enrolled
ENR_005168,101002,COM112,COM112,Spring 2026,1,BCOM1.2,64.7,2.59,3,Enrolled
ENR_005169,101002,ECO102,ECO102,Spring 2026,1,BCOM1.2,61.6,2.46,3,Enrolled
ENR_005170,101002,ACC102,ACC102,Spring 2026,1,BCOM1.2,79.5,3.18,4,Enrolled
ENR_005171,101004,SCM301,SCM301,Spring 2026,3,BSCM3.1,40.8,1.63,3,Enrolled
ENR_005172,101004,MGT301,MGT301,Spring 2026,3,BSCM3.1,89.6,3.58,3,Enrolled
ENR_005173,101004,MKT301,MKT301,Spring 2026,3,BSCM3.1,78.5,3.14,3,Enrolled
ENR_005174,101004,FIN301,FIN301,Spring 2026,3,BSCM3.1,93.2,3.73,3,Enrolled
ENR_005175,101004,ACC301,ACC301,Spring 2026,3,BSCM3.1,55.5,2.22,4,Enrolled
ENR_005176,101005,STR401,STR401,Spring 2026,4,BFS4.1,88.5,3.54,3,Enrolled
ENR_005177,101005,MGT401,MGT401,Spring 2026,4,BFS4.1,44.9,1.79,3,Enrolled
ENR_005178,101005,BUS401,BUS401,Spring 2026,4,BFS4.1,34.6,1.38,3,Enrolled
ENR_005179,101005,BUS411,BUS411,Spring 2026,4,BFS4.1,80.0,3.2,4,Enrolled
ENR_005180,101006,BIT411,BIT411,Spring 2026,4,BSCM4.2,90.6,3.62,4,Enrolled
ENR_005181,101006,BIT412,BIT412,Spring 2026,4,BSCM4.2,75.5,3.02,3,Enrolled
ENR_005182,101006,BUS412,BUS412,Spring 2026,4,BSCM4.2,79.0,3.16,4,Enrolled
ENR_005183,101006,MKT401,MKT401,Spring 2026,4,BSCM4.2,83.3,3.33,3,Enrolled
ENR_005184,101007,BIT412,BIT412,Spring 2026,4,BCOM4.2,56.8,2.27,3,Enrolled
ENR_005185,101007,BIT411,BIT411,Spring 2026,4,BCOM4.2,48.5,1.94,4,Enrolled
ENR_005186,101007,MKT401,MKT401,Spring 2026,4,BCOM4.2,81.1,3.24,3,Enrolled
ENR_005187,101007,BUS412,BUS412,Spring 2026,4,BCOM4.2,75.9,3.04,4,Enrolled
ENR_005188,101008,BIT212,BIT212,Spring 2026,2,BCOM2.2,74.9,3.0,4,Enrolled
ENR_005189,101008,BIT214,BIT214,Spring 2026,2,BCOM2.2,77.3,3.09,3,Enrolled
ENR_005190,101008,BIT215,BIT215,Spring 2026,2,BCOM2.2,74.4,2.98,3,Enrolled
ENR_005191,101008,BIT211,BIT211,Spring 2026,2,BCOM2.2,78.5,3.14,4,Enrolled
ENR_005192,101008,ACC202,ACC202,Spring 2026,2,BCOM2.2,77.8,3.11,4,Enrolled
ENR_005193,101008,MKT202,MKT202,Spring 2026,2,BCOM2.2,92.1,3.69,3,Enrolled
ENR_005194,101009,BIT104,BIT104,Spring 2026,1,BSCM1.1,93.3,3.73,3,Enrolled
ENR_005195,101009,BIT102,BIT102,Spring 2026,1,BSCM1.1,93.8,3.75,3,Enrolled
ENR_005196,101009,MGT101,MGT101,Spring 2026,1,BSCM1.1,35.4,1.42,3,Enrolled
ENR_005197,101009,MAT111,MAT111,Spring 2026,1,BSCM1.1,46.7,1.87,3,Enrolled
ENR_005198,101009,MAT101,MAT101,Spring 2026,1,BSCM1.1,72.1,2.88,4,Enrolled
ENR_005199,101009,COM101,COM101,Spring 2026,1,BSCM1.1,78.7,3.15,3,Enrolled
ENR_005200,101009,ECO101,ECO101,Spring 2026,1,BSCM1.1,63.1,2.52,3,Enrolled
ENR_005201,101011,ACC201,ACC201,Spring 2026,2,BCOM2.1,74.0,2.96,4,Enrolled
ENR_005202,101011,HRM201,HRM201,Spring 2026,2,BCOM2.1,35.3,1.41,3,Enrolled
ENR_005203,101011,FIN201,FIN201,Spring 2026,2,BCOM2.1,77.0,3.08,4,Enrolled
ENR_005204,101011,MKT201,MKT201,Spring 2026,2,BCOM2.1,75.1,3.0,3,Enrolled
