id,student_id,week_number,year,login_count,time_spent_minutes,assignments_submitted,assignments_total,avg_assignment_score,engagement_score
2037,170,9,2024,17,336,5,5,82.99,100.0
2038,170,10,2024,16,361,5,5,85.88,100.0
2039,170,11,2024,6,212,3,5,61.25,60.0
2040,170,12,2024,16,484,5,5,97.63,100.0
2041,171,1,2024,16,326,4,5,90.99,93.33
2042,171,2,2024,12,494,4,5,81.33,86.67
2043,171,3,2024,15,495,5,5,87.12,100.0
2044,171,4,2024,10,196,3,5,73.71,66.67
2045,171,5,2024,14,347,5,5,92.16,100.0
2046,171,6,2024,18,465,4,5,99.46,96.67
2047,171,7,2024,7,237,2,5,74.57,45.0
2048,171,8,2024,2,73,2,5,37.67,36.67
2049,171,9,2024,17,372,4,5,90.67,95.0
2050,171,10,2024,19,300,5,5,89.38,100.0
2051,171,11,2024,13,333,5,5,98.5,100.0
2052,171,12,2024,11,491,5,5,85.85,100.0
2053,172,1,2024,6,241,2,5,62.29,43.33
2054,172,2,2024,9,267,4,5,70.34,81.67
2055,172,3,2024,15,409,4,5,82.68,91.67
2056,172,4,2024,7,153,4,5,66.44,78.33
2057,172,5,2024,17,522,5,5,81.9,100.0
2058,172,6,2024,18,491,4,5,81.2,96.67
2059,172,7,2024,9,272,2,5,61.72,48.33
2060,172,8,2024,11,466,4,5,98.77,85.0
2061,172,9,2024,16,546,5,5,83.42,100.0
2062,172,10,2024,10,548,4,5,90.98,83.33
2063,172,11,2024,19,507,5,5,88.46,100.0
2064,172,12,2024,17,327,5,5,92.85,100.0
2065,173,1,2024,5,186,3,5,76.44,58.33
2066,173,2,2024,6,168,3,5,78.84,60.0
2067,173,3,2024,13,306,5,5,80.66,100.0
2068,173,4,2024,10,394,5,5,97.49,100.0
2069,173,5,2024,5,85,2,5,30.57,41.67
2070,173,6,2024,12,386,5,5,94.82,100.0
2071,173,7,2024,12,313,5,5,88.18,100.0
2072,173,8,2024,15,338,5,5,86.4,100.0
2073,173,9,2024,12,309,4,5,99.66,86.67
2074,173,10,2024,13,405,4,5,82.57,88.33
2075,173,11,2024,7,159,2,5,79.82,45.0
2076,173,12,2024,19,366,4,5,93.3,98.33
2077,174,1,2024,16,371,4,5,81.91,93.33
2078,174,2,2024,9,161,2,5,62.28,48.33
2079,174,3,2024,18,457,4,5,84.47,96.67
2080,174,4,2024,13,389,5,5,83.63,100.0
2081,174,5,2024,11,409,4,5,84.87,85.0
2082,174,6,2024,15,510,5,5,86.67,100.0
2083,174,7,2024,12,556,5,5,85.97,100.0
2084,174,8,2024,9,263,3,5,75.86,65.0
2085,174,9,2024,19,562,5,5,88.59,100.0
2086,174,10,2024,10,598,5,5,84.95,100.0
2087,174,11,2024,10,271,4,5,78.1,83.33
2088,174,12,2024,7,296,4,5,72.74,78.33
2089,175,1,2024,19,541,4,5,87.12,98.33
2090,175,2,2024,5,235,4,5,63.55,75.0
2091,175,3,2024,16,489,5,5,91.25,100.0
2092,175,4,2024,17,499,4,5,87.39,95.0
2093,175,5,2024,20,561,4,5,92.39,100.0
2094,175,6,2024,14,353,5,5,89.45,100.0
2095,175,7,2024,1,63,1,5,55.47,18.33
2096,175,8,2024,6,223,3,5,75.55,60.0
2097,175,9,2024,3,111,2,5,39.53,38.33
2098,175,10,2024,13,587,5,5,82.55,100.0
2099,175,11,2024,9,291,3,5,74.96,65.0
2100,175,12,2024,13,498,5,5,98.48,100.0
2101,176,1,2024,11,473,5,5,81.64,100.0
2102,176,2,2024,10,257,2,5,74.9,50.0
2103,176,3,2024,13,465,5,5,84.25,100.0
2104,176,4,2024,8,290,3,5,70.0,63.33
2105,176,5,2024,20,595,4,5,88.26,100.0
2106,176,6,2024,18,375,5,5,91.31,100.0
2107,176,7,2024,13,579,4,5,88.31,88.33
2108,176,8,2024,13,556,4,5,82.03,88.33
2109,176,9,2024,9,200,4,5,69.24,81.67
2110,176,10,2024,10,554,4,5,89.48,83.33
2111,176,11,2024,17,385,4,5,98.86,95.0
2112,176,12,2024,19,516,5,5,99.18,100.0
2113,177,1,2024,0,142,0,5,41.6,0.0
2114,177,2,2024,13,360,4,5,99.58,88.33
2115,177,3,2024,3,50,2,5,53.05,38.33
2116,177,4,2024,8,251,2,5,66.47,46.67
2117,177,5,2024,12,596,4,5,87.77,86.67
2118,177,6,2024,7,253,2,5,78.34,45.0
2119,177,7,2024,11,535,4,5,94.96,85.0
2120,177,8,2024,19,453,4,5,84.3,98.33
2121,177,9,2024,7,279,4,5,61.6,78.33
2122,177,10,2024,6,255,4,5,78.22,76.67
2123,177,11,2024,9,267,2,5,72.41,48.33
2124,177,12,2024,20,313,5,5,93.64,100.0
2125,178,1,2024,13,468,4,5,92.0,88.33
2126,178,2,2024,16,355,4,5,87.0,93.33
2127,178,3,2024,5,179,3,5,75.52,58.33
2128,178,4,2024,19,439,4,5,95.23,98.33
2129,178,5,2024,13,418,5,5,99.44,100.0
2130,178,6,2024,20,514,5,5,93.14,100.0
2131,178,7,2024,20,440,4,5,85.63,100.0
2132,178,8,2024,9,217,2,5,74.57,48.33
2133,178,9,2024,3,126,2,5,36.5,38.33
2134,178,10,2024,14,578,4,5,82.07,90.0
2135,178,11,2024,14,596,4,5,95.43,90.0
2136,178,12,2024,14,382,4,5,83.01,90.0
2137,179,1,2024,16,513,4,5,88.08,93.33
2138,179,2,2024,10,337,4,5,84.93,83.33
2139,179,3,2024,13,432,5,5,86.05,100.0
2140,179,4,2024,12,330,4,5,86.39,86.67
2141,179,5,2024,10,544,4,5,89.71,83.33
2142,179,6,2024,4,25,0,5,57.62,6.67
2143,179,7,2024,11,465,5,5,81.98,100.0
2144,179,8,2024,5,276,2,5,64.07,41.67
2145,179,9,2024,11,598,5,5,98.52,100.0
2146,179,10,2024,6,227,3,5,73.38,60.0
2147,179,11,2024,18,584,4,5,85.79,96.67
2148,179,12,2024,18,535,5,5,86.34,100.0
2149,180,1,2024,5,19,2,5,36.39,41.67
2150,180,2,2024,18,488,5,5,87.61,100.0
2151,180,3,2024,6,168,2,5,71.08,43.33
2152,180,4,2024,0,127,1,5,48.44,16.67
2153,180,5,2024,16,362,5,5,83.39,100.0
2154,180,6,2024,5,239,3,5,77.54,58.33
2155,180,7,2024,13,342,5,5,84.36,100.0
2156,180,8,2024,19,521,4,5,87.77,98.33
2157,180,9,2024,14,476,5,5,83.34,100.0
2158,180,10,2024,20,554,5,5,97.87,100.0
2159,180,11,2024,20,486,5,5,89.73,100.0
2160,180,12,2024,10,269,4,5,70.86,83.33
2161,181,1,2024,7,283,4,5,78.3,78.33
2162,181,2,2024,16,444,4,5,99.62,93.33
2163,181,3,2024,11,474,5,5,89.03,100.0
2164,181,4,2024,3,53,1,5,40.92,21.67
2165,181,5,2024,12,394,5,5,92.76,100.0
2166,181,6,2024,12,499,5,5,82.67,100.0
2167,181,7,2024,8,243,2,5,65.18,46.67
2168,181,8,2024,8,155,4,5,60.86,80.0
2169,181,9,2024,20,440,4,5,96.78,100.0
2170,181,10,2024,16,560,5,5,97.22,100.0
2171,181,11,2024,18,527,4,5,97.54,96.67
2172,181,12,2024,20,510,5,5,90.83,100.0
2173,182,1,2024,14,351,5,5,82.71,100.0
2174,182,2,2024,17,508,4,5,83.84,95.0
2175,182,3,2024,5,239,4,5,63.23,75.0
2176,182,4,2024,18,375,4,5,83.5,96.67
2177,182,5,2024,10,574,5,5,89.42,100.0
2178,182,6,2024,9,199,3,5,80.0,65.0
2179,182,7,2024,14,316,4,5,85.46,90.0
2180,182,8,2024,18,437,5,5,92.11,100.0
2181,182,9,2024,15,352,4,5,98.72,91.67
2182,182,10,2024,10,460,4,5,86.37,83.33
2183,182,11,2024,8,187,2,5,75.32,46.67
2184,182,12,2024,12,303,5,5,85.79,100.0
2185,183,1,2024,10,242,3,5,71.13,66.67
2186,183,2,2024,17,568,4,5,80.58,95.0
2187,183,3,2024,0,18,0,5,56.85,0.0
2188,183,4,2024,14,468,4,5,86.03,90.0
2189,183,5,2024,6,280,2,5,78.6,43.33
2190,183,6,2024,17,584,5,5,96.0,100.0
2191,183,7,2024,20,365,4,5,83.51,100.0
2192,183,8,2024,10,292,4,5,64.47,83.33
2193,183,9,2024,15,554,4,5,93.47,91.67
2194,183,10,2024,18,599,4,5,93.35,96.67
2195,183,11,2024,20,527,5,5,98.62,100.0
2196,183,12,2024,5,103,2,5,47.27,41.67
2197,184,1,2024,15,582,5,5,99.16,100.0
2198,184,2,2024,2,146,1,5,50.94,20.0
2199,184,3,2024,14,395,4,5,96.68,90.0
2200,184,4,2024,8,295,4,5,60.98,80.0
2201,184,5,2024,12,566,5,5,80.3,100.0
2202,184,6,2024,10,498,5,5,88.41,100.0
2203,184,7,2024,17,439,5,5,88.88,100.0
2204,184,8,2024,16,462,4,5,88.88,93.33
2205,184,9,2024,13,514,4,5,85.98,88.33
2206,184,10,2024,5,185,3,5,64.4,58.33
2207,184,11,2024,14,399,5,5,94.46,100.0
2208,184,12,2024,6,251,3,5,65.39,60.0
2209,185,1,2024,17,392,5,5,96.05,100.0
2210,185,2,2024,9,222,4,5,63.68,81.67
2211,185,3,2024,7,194,2,5,66.03,45.0
2212,185,4,2024,10,440,4,5,89.09,83.33
2213,185,5,2024,11,469,5,5,84.93,100.0
2214,185,6,2024,9,177,3,5,70.69,65.0
2215,185,7,2024,14,599,4,5,87.68,90.0
2216,185,8,2024,9,246,2,5,63.24,48.33
2217,185,9,2024,17,331,4,5,99.93,95.0
2218,185,10,2024,20,373,5,5,93.51,100.0
2219,185,11,2024,12,413,4,5,86.44,86.67
2220,185,12,2024,12,568,5,5,84.53,100.0
2221,186,1,2024,12,522,5,5,83.68,100.0
2222,186,2,2024,9,173,3,5,63.16,65.0
2223,186,3,2024,12,371,4,5,80.53,86.67
2224,186,4,2024,17,577,4,5,98.1,95.0
2225,186,5,2024,13,390,5,5,87.65,100.0
2226,186,6,2024,10,502,4,5,99.72,83.33
2227,186,7,2024,5,205,2,5,76.78,41.67
2228,186,8,2024,18,323,5,5,90.63,100.0
2229,186,9,2024,2,1,0,5,34.54,3.33
2230,186,10,2024,20,599,4,5,82.12,100.0
2231,186,11,2024,13,408,5,5,92.38,100.0
2232,186,12,2024,17,343,4,5,80.04,95.0
2233,187,1,2024,6,298,4,5,66.83,76.67
2234,187,2,2024,12,394,5,5,87.53,100.0
2235,187,3,2024,7,276,2,5,70.28,45.0
2236,187,4,2024,19,458,4,5,94.54,98.33
2237,187,5,2024,19,373,4,5,80.01,98.33
2238,187,6,2024,7,205,2,5,74.86,45.0
2239,187,7,2024,16,539,5,5,98.32,100.0
2240,187,8,2024,11,445,5,5,87.54,100.0
2241,187,9,2024,14,425,5,5,80.26,100.0
2242,187,10,2024,9,225,3,5,63.92,65.0
2243,187,11,2024,5,170,4,5,69.03,75.0
2244,187,12,2024,16,519,5,5,81.17,100.0
2245,188,1,2024,17,514,4,5,82.5,95.0
2246,188,2,2024,6,291,2,5,76.43,43.33
2247,188,3,2024,8,290,2,5,68.14,46.67
2248,188,4,2024,19,330,4,5,82.64,98.33
2249,188,5,2024,11,500,5,5,92.52,100.0
2250,188,6,2024,8,156,3,5,72.58,63.33
2251,188,7,2024,16,404,5,5,84.92,100.0
2252,188,8,2024,20,548,4,5,90.78,100.0
2253,188,9,2024,11,370,5,5,96.37,100.0
2254,188,10,2024,14,562,5,5,88.28,100.0
2255,188,11,2024,0,21,1,5,55.37,16.67
2256,188,12,2024,6,155,2,5,60.58,43.33
2257,189,1,2024,8,236,2,5,71.4,46.67
2258,189,2,2024,12,424,4,5,84.14,86.67
2259,189,3,2024,15,557,5,5,87.6,100.0
2260,189,4,2024,17,574,5,5,82.07,100.0
2261,189,5,2024,6,277,3,5,66.85,60.0
2262,189,6,2024,15,407,4,5,80.82,91.67
2263,189,7,2024,14,315,5,5,96.08,100.0
2264,189,8,2024,16,501,5,5,83.68,100.0
2265,189,9,2024,13,488,4,5,96.11,88.33
2266,189,10,2024,14,461,5,5,84.41,100.0
2267,189,11,2024,6,275,3,5,73.45,60.0
2268,189,12,2024,16,540,5,5,85.2,100.0
2269,190,1,2024,14,518,4,5,83.29,90.0
2270,190,2,2024,9,223,4,5,67.35,81.67
2271,190,3,2024,14,508,4,5,86.3,90.0
2272,190,4,2024,4,33,2,5,42.56,40.0
2273,190,5,2024,15,356,4,5,96.37,91.67
2274,190,6,2024,16,364,5,5,97.52,100.0
2275,190,7,2024,6,209,4,5,66.39,76.67
2276,190,8,2024,17,599,4,5,85.15,95.0
2277,190,9,2024,6,168,2,5,71.51,43.33
2278,190,10,2024,20,490,4,5,83.72,100.0
2279,190,11,2024,7,276,3,5,71.0,61.67
2280,190,12,2024,10,151,3,5,78.21,66.67
2281,191,1,2024,5,145,1,5,55.74,25.0
2282,191,2,2024,11,566,5,5,93.96,100.0
2283,191,3,2024,10,404,4,5,92.99,83.33
2284,191,4,2024,11,449,5,5,91.11,100.0
2285,191,5,2024,6,212,2,5,68.89,43.33
2286,191,6,2024,6,164,4,5,73.97,76.67
2287,191,7,2024,11,502,5,5,88.0,100.0
2288,191,8,2024,5,251,2,5,68.14,41.67
2289,191,9,2024,12,566,5,5,84.01,100.0
2290,191,10,2024,12,377,4,5,96.43,86.67
2291,191,11,2024,10,282,3,5,70.07,66.67
2292,191,12,2024,16,429,4,5,84.09,93.33
2293,192,1,2024,8,265,4,5,71.53,80.0
2294,192,2,2024,18,385,5,5,89.98,100.0
2295,192,3,2024,5,202,3,5,60.17,58.33
2296,192,4,2024,20,429,5,5,97.81,100.0
2297,192,5,2024,9,184,2,5,71.25,48.33
2298,192,6,2024,16,443,4,5,82.27,93.33
2299,192,7,2024,14,489,4,5,98.16,90.0
2300,192,8,2024,2,12,2,5,59.07,36.67
2301,192,9,2024,5,177,3,5,65.84,58.33
2302,192,10,2024,15,571,4,5,90.82,91.67
2303,192,11,2024,18,560,4,5,85.72,96.67
2304,192,12,2024,5,222,2,5,65.44,41.67
2305,193,1,2024,16,497,5,5,81.52,100.0
2306,193,2,2024,15,397,4,5,85.49,91.67
2307,193,3,2024,8,229,3,5,66.39,63.33
2308,193,4,2024,13,321,4,5,82.06,88.33
2309,193,5,2024,15,495,5,5,88.95,100.0
2310,193,6,2024,17,581,5,5,80.72,100.0
2311,193,7,2024,4,9,0,5,56.66,6.67
2312,193,8,2024,10,176,3,5,77.95,66.67
2313,193,9,2024,18,404,5,5,94.03,100.0
2314,193,10,2024,11,487,5,5,88.49,100.0
2315,193,11,2024,8,178,2,5,71.38,46.67
2316,193,12,2024,16,524,5,5,91.58,100.0
2317,194,1,2024,6,200,2,5,68.28,43.33
2318,194,2,2024,10,464,4,5,86.66,83.33
2319,194,3,2024,1,95,0,5,37.67,1.67
2320,194,4,2024,5,300,3,5,68.44,58.33
2321,194,5,2024,12,579,5,5,84.94,100.0
2322,194,6,2024,1,148,2,5,47.8,35.0
2323,194,7,2024,6,222,2,5,67.76,43.33
2324,194,8,2024,5,269,4,5,69.64,75.0
2325,194,9,2024,11,469,5,5,98.58,100.0
2326,194,10,2024,17,406,4,5,96.3,95.0
2327,194,11,2024,5,188,4,5,66.82,75.0
2328,194,12,2024,17,391,5,5,95.08,100.0
2329,195,1,2024,18,413,5,5,86.33,100.0
2330,195,2,2024,10,165,2,5,66.4,50.0
2331,195,3,2024,7,226,3,5,62.13,61.67
2332,195,4,2024,18,539,4,5,98.83,96.67
2333,195,5,2024,19,541,4,5,97.72,98.33
2334,195,6,2024,10,266,2,5,71.11,50.0
2335,195,7,2024,6,273,3,5,69.38,60.0
2336,195,8,2024,0,30,2,5,38.77,33.33
2337,195,9,2024,17,558,5,5,83.97,100.0
2338,195,10,2024,5,152,3,5,78.15,58.33
2339,195,11,2024,10,372,5,5,82.82,100.0
2340,195,12,2024,14,550,4,5,97.77,90.0
2341,196,1,2024,2,123,2,5,49.87,36.67
2342,196,2,2024,0,109,0,5,50.34,0.0
2343,196,3,2024,17,355,5,5,87.3,100.0
2344,196,4,2024,7,252,3,5,75.39,61.67
2345,196,5,2024,10,493,4,5,83.9,83.33
2346,196,6,2024,5,154,4,5,74.27,75.0
2347,196,7,2024,14,370,5,5,93.64,100.0
2348,196,8,2024,17,402,4,5,82.54,95.0
2349,196,9,2024,11,432,4,5,99.68,85.0
2350,196,10,2024,8,155,3,5,73.87,63.33
2351,196,11,2024,13,515,4,5,95.25,88.33
2352,196,12,2024,20,600,4,5,81.65,100.0
2353,197,1,2024,0,24,0,5,32.08,0.0
2354,197,2,2024,6,257,2,5,60.61,43.33
2355,197,3,2024,16,478,4,5,93.39,93.33
2356,197,4,2024,7,266,4,5,78.37,78.33
2357,197,5,2024,15,447,4,5,87.16,91.67
2358,197,6,2024,9,197,2,5,65.67,48.33
2359,197,7,2024,19,346,5,5,87.69,100.0
2360,197,8,2024,5,129,1,5,59.55,25.0
2361,197,9,2024,14,422,4,5,80.46,90.0
2362,197,10,2024,17,371,5,5,88.47,100.0
2363,197,11,2024,18,372,5,5,87.86,100.0
2364,197,12,2024,19,385,5,5,93.4,100.0
2365,198,1,2024,10,317,4,5,80.42,83.33
2366,198,2,2024,10,344,5,5,93.33,100.0
2367,198,3,2024,10,463,4,5,91.78,83.33
2368,198,4,2024,15,443,4,5,96.48,91.67
2369,198,5,2024,11,505,4,5,94.59,85.0
2370,198,6,2024,10,200,2,5,66.41,50.0
2371,198,7,2024,20,411,5,5,91.97,100.0
2372,198,8,2024,6,153,2,5,78.14,43.33
2373,198,9,2024,10,326,4,5,81.32,83.33
2374,198,10,2024,11,301,5,5,97.07,100.0
2375,198,11,2024,10,388,4,5,86.72,83.33
2376,198,12,2024,0,85,2,5,56.42,33.33
2377,199,1,2024,6,162,4,5,74.79,76.67
2378,199,2,2024,14,412,5,5,88.34,100.0
2379,199,3,2024,16,501,4,5,90.68,93.33
2380,199,4,2024,9,171,2,5,79.7,48.33
2381,199,5,2024,8,283,2,5,66.98,46.67
2382,199,6,2024,4,77,1,5,56.82,23.33
2383,199,7,2024,3,0,1,5,57.34,21.67
2384,199,8,2024,11,318,5,5,93.62,100.0
2385,199,9,2024,5,62,0,5,55.86,8.33
2386,199,10,2024,13,529,5,5,99.57,100.0
2387,199,11,2024,19,363,5,5,82.8,100.0
2388,199,12,2024,13,542,5,5,94.67,100.0
2389,200,1,2024,10,353,5,5,96.25,100.0
2390,200,2,2024,11,560,5,5,89.57,100.0
2391,200,3,2024,6,285,4,5,76.21,76.67
2392,200,4,2024,13,521,5,5,80.49,100.0
2393,200,5,2024,8,191,3,5,78.49,63.33
2394,200,6,2024,12,394,5,5,88.65,100.0
2395,200,7,2024,18,305,4,5,88.95,96.67
2396,200,8,2024,16,466,4,5,83.75,93.33
2397,200,9,2024,4,137,2,5,30.02,40.0
2398,200,10,2024,19,423,5,5,91.31,100.0
2399,200,11,2024,15,474,5,5,89.61,100.0
2400,200,12,2024,15,553,5,5,85.93,100.0
2401,201,1,2024,13,585,5,5,99.19,100.0
2402,201,2,2024,15,315,4,5,98.37,91.67
2403,201,3,2024,2,31,1,5,33.28,20.0
2404,201,4,2024,3,84,1,5,46.54,21.67
2405,201,5,2024,11,371,5,5,97.35,100.0
2406,201,6,2024,11,573,5,5,81.61,100.0
2407,201,7,2024,14,569,5,5,80.79,100.0
2408,201,8,2024,7,161,2,5,74.37,45.0
2409,201,9,2024,14,392,5,5,91.22,100.0
2410,201,10,2024,7,268,2,5,72.53,45.0
2411,201,11,2024,6,300,2,5,60.36,43.33
2412,201,12,2024,12,474,4,5,81.28,86.67
2413,202,1,2024,20,318,5,5,85.5,100.0
2414,202,2,2024,10,505,5,5,82.98,100.0
2415,202,3,2024,13,396,5,5,92.09,100.0
2416,202,4,2024,10,293,2,5,67.69,50.0
2417,202,5,2024,5,277,4,5,63.91,75.0
2418,202,6,2024,2,44,1,5,49.54,20.0
2419,202,7,2024,14,593,5,5,87.27,100.0
2420,202,8,2024,20,447,4,5,93.95,100.0
2421,202,9,2024,11,441,5,5,87.82,100.0
2422,202,10,2024,9,244,3,5,73.57,65.0
2423,202,11,2024,2,12,2,5,41.41,36.67
2424,202,12,2024,1,92,2,5,39.12,35.0
2425,203,1,2024,1,65,1,5,51.74,18.33
2426,203,2,2024,20,519,5,5,87.08,100.0
2427,203,3,2024,6,218,4,5,63.97,76.67
2428,203,4,2024,13,480,5,5,92.6,100.0
2429,203,5,2024,8,205,3,5,79.57,63.33
2430,203,6,2024,9,230,2,5,63.09,48.33
2431,203,7,2024,8,271,3,5,70.49,63.33
2432,203,8,2024,18,448,4,5,83.18,96.67
2433,203,9,2024,8,293,2,5,73.14,46.67
2434,203,10,2024,7,212,4,5,68.61,78.33
2435,203,11,2024,15,574,4,5,87.12,91.67
2436,203,12,2024,7,231,2,5,67.22,45.0
2437,204,1,2024,9,194,4,5,65.38,81.67
2438,204,2,2024,10,326,5,5,83.94,100.0
2439,204,3,2024,19,400,4,5,93.94,98.33
2440,204,4,2024,17,372,5,5,85.39,100.0
2441,204,5,2024,7,151,2,5,71.24,45.0
2442,204,6,2024,16,370,5,5,91.18,100.0
2443,204,7,2024,15,319,4,5,93.78,91.67
2444,204,8,2024,7,237,2,5,73.16,45.0
2445,204,9,2024,0,79,0,5,40.3,0.0
2446,204,10,2024,6,268,4,5,65.3,76.67
2447,204,11,2024,10,209,2,5,75.01,50.0
2448,204,12,2024,7,198,2,5,75.95,45.0
2449,205,1,2024,5,178,2,5,64.78,41.67
2450,205,2,2024,10,440,4,5,88.02,83.33
2451,205,3,2024,17,435,4,5,91.03,95.0
2452,205,4,2024,8,196,4,5,66.88,80.0
2453,205,5,2024,9,243,3,5,64.47,65.0
2454,205,6,2024,20,479,5,5,85.85,100.0
2455,205,7,2024,2,110,0,5,53.95,3.33
2456,205,8,2024,10,170,4,5,64.64,83.33
2457,205,9,2024,17,455,5,5,96.58,100.0
2458,205,10,2024,20,412,5,5,93.97,100.0
2459,205,11,2024,3,34,1,5,35.59,21.67
2460,205,12,2024,8,266,2,5,64.95,46.67
2461,206,1,2024,11,371,4,5,93.36,85.0
2462,206,2,2024,7,258,4,5,74.44,78.33
2463,206,3,2024,6,258,3,5,77.66,60.0
2464,206,4,2024,16,314,5,5,90.51,100.0
2465,206,5,2024,20,526,5,5,83.2,100.0
2466,206,6,2024,10,517,4,5,81.68,83.33
2467,206,7,2024,6,155,2,5,78.46,43.33
2468,206,8,2024,11,523,5,5,98.82,100.0
2469,206,9,2024,10,468,4,5,98.35,83.33
2470,206,10,2024,20,514,5,5,84.55,100.0
2471,206,11,2024,6,205,3,5,75.63,60.0
2472,206,12,2024,9,292,4,5,79.15,81.67
2473,207,1,2024,15,346,5,5,93.0,100.0
2474,207,2,2024,15,424,5,5,85.96,100.0
2475,207,3,2024,20,374,4,5,95.71,100.0
2476,207,4,2024,13,430,4,5,89.43,88.33
2477,207,5,2024,8,246,3,5,63.7,63.33
2478,207,6,2024,5,234,3,5,71.81,58.33
2479,207,7,2024,10,216,2,5,77.91,50.0
2480,207,8,2024,13,453,4,5,88.72,88.33
2481,207,9,2024,6,171,2,5,73.71,43.33
2482,207,10,2024,10,299,3,5,69.67,66.67
2483,207,11,2024,5,232,2,5,68.16,41.67
2484,207,12,2024,5,269,4,5,62.53,75.0
2485,208,1,2024,2,16,1,5,36.41,20.0
2486,208,2,2024,11,518,4,5,93.71,85.0
2487,208,3,2024,10,557,5,5,84.57,100.0
2488,208,4,2024,6,175,4,5,71.0,76.67
2489,208,5,2024,11,464,5,5,84.36,100.0
2490,208,6,2024,17,358,4,5,87.18,95.0
2491,208,7,2024,20,531,5,5,80.02,100.0
2492,208,8,2024,7,170,3,5,77.27,61.67
2493,208,9,2024,14,462,4,5,80.21,90.0
2494,208,10,2024,0,33,2,5,41.32,33.33
2495,208,11,2024,6,293,3,5,71.1,60.0
2496,208,12,2024,13,458,5,5,97.61,100.0
2497,209,1,2024,15,557,5,5,89.05,100.0
2498,209,2,2024,13,324,5,5,80.17,100.0
2499,209,3,2024,6,219,3,5,73.7,60.0
2500,209,4,2024,15,452,4,5,90.73,91.67
2501,209,5,2024,6,258,4,5,70.1,76.67
2502,209,6,2024,13,581,4,5,88.93,88.33
2503,209,7,2024,15,351,4,5,84.89,91.67
2504,209,8,2024,11,579,5,5,83.19,100.0
2505,209,9,2024,13,574,4,5,87.23,88.33
2506,209,10,2024,10,581,4,5,93.7,83.33
2507,209,11,2024,20,498,4,5,94.47,100.0
2508,209,12,2024,6,256,2,5,64.75,43.33
2509,210,1,2024,20,344,5,5,99.81,100.0
2510,210,2,2024,9,153,3,5,74.98,65.0
2511,210,3,2024,14,548,5,5,89.64,100.0
2512,210,4,2024,10,481,4,5,81.62,83.33
2513,210,5,2024,5,162,3,5,78.27,58.33
2514,210,6,2024,16,423,5,5,91.21,100.0
2515,210,7,2024,5,286,4,5,66.41,75.0
2516,210,8,2024,17,303,5,5,81.62,100.0
2517,210,9,2024,19,341,5,5,95.97,100.0
2518,210,10,2024,14,486,5,5,92.11,100.0
2519,210,11,2024,16,476,5,5,87.79,100.0
2520,210,12,2024,12,532,5,5,89.97,100.0
2521,211,1,2024,17,359,5,5,95.0,100.0
2522,211,2,2024,6,299,3,5,68.02,60.0
2523,211,3,2024,16,495,5,5,90.88,100.0
2524,211,4,2024,2,93,1,5,36.22,20.0
2525,211,5,2024,18,568,5,5,94.95,100.0
2526,211,6,2024,5,192,4,5,62.8,75.0
2527,211,7,2024,10,223,4,5,67.62,83.33
2528,211,8,2024,14,500,5,5,83.52,100.0
2529,211,9,2024,13,300,5,5,99.03,100.0
2530,211,10,2024,17,513,4,5,93.68,95.0
2531,211,11,2024,20,352,5,5,83.71,100.0
2532,211,12,2024,11,503,5,5,84.14,100.0
2533,212,1,2024,2,122,0,5,55.25,3.33
2534,212,2,2024,16,575,5,5,91.86,100.0
2535,212,3,2024,0,55,1,5,46.54,16.67
2536,212,4,2024,6,150,2,5,65.57,43.33
2537,212,5,2024,20,416,5,5,94.58,100.0
2538,212,6,2024,5,238,4,5,79.51,75.0
2539,212,7,2024,6,179,4,5,72.88,76.67
2540,212,8,2024,10,496,5,5,91.97,100.0
2541,212,9,2024,10,435,4,5,87.54,83.33
2542,212,10,2024,1,148,0,5,32.46,1.67
2543,212,11,2024,12,562,4,5,85.62,86.67
2544,212,12,2024,13,310,4,5,90.73,88.33
2545,213,1,2024,19,505,4,5,96.96,98.33
2546,213,2,2024,20,529,5,5,96.65,100.0
2547,213,3,2024,14,597,5,5,92.49,100.0
2548,213,4,2024,12,369,4,5,89.81,86.67
2549,213,5,2024,18,509,5,5,99.76,100.0
2550,213,6,2024,11,583,4,5,99.9,85.0
2551,213,7,2024,5,260,2,5,69.85,41.67
2552,213,8,2024,10,230,3,5,77.23,66.67
2553,213,9,2024,16,402,4,5,83.36,93.33
2554,213,10,2024,15,480,5,5,96.36,100.0
2555,213,11,2024,8,176,3,5,71.93,63.33
2556,213,12,2024,6,274,4,5,70.14,76.67
2557,214,1,2024,13,569,4,5,87.84,88.33
2558,214,2,2024,1,12,0,5,52.91,1.67
2559,214,3,2024,5,277,2,5,68.52,41.67
2560,214,4,2024,13,387,4,5,87.78,88.33
2561,214,5,2024,10,199,3,5,78.42,66.67
2562,214,6,2024,6,169,3,5,72.28,60.0
2563,214,7,2024,14,596,4,5,95.09,90.0
2564,214,8,2024,19,328,4,5,89.52,98.33
2565,214,9,2024,15,451,5,5,90.32,100.0
2566,214,10,2024,13,474,5,5,98.08,100.0
2567,214,11,2024,6,300,4,5,75.17,76.67
2568,214,12,2024,17,442,4,5,92.08,95.0
2569,215,1,2024,15,475,4,5,88.76,91.67
2570,215,2,2024,19,394,5,5,91.15,100.0
2571,215,3,2024,10,215,3,5,77.35,66.67
2572,215,4,2024,5,196,4,5,63.76,75.0
